counter,seconds,micro seconds,local clock [ns]
549,1627158732,87308,29300552
550,1627158732,290485,29350553
551,1627158732,495687,29400554
552,1627158732,698833,29450555
553,1627158732,899081,29500556
554,1627158733,104234,29550557
555,1627158733,309447,29600558
556,1627158733,509751,29650559
557,1627158733,714570,29700560
558,1627158733,918118,29750561
559,1627158734,123035,29800562
560,1627158734,326831,29850563
561,1627158734,527184,29900564
562,1627158734,727277,29950565
563,1627158734,927760,30000566
564,1627158735,131887,30050567
565,1627158735,337081,30100568
566,1627158735,539013,30150569
567,1627158735,744085,30200570
568,1627158735,945027,30250571
569,1627158736,148989,30300572
570,1627158736,352966,30350573
571,1627158736,555272,30400574
572,1627158736,758029,30450575
573,1627158736,961667,30500576
574,1627158737,164044,30550577
575,1627158737,366409,30600578
576,1627158737,568785,30650579
577,1627158737,769959,30700580
578,1627158737,972487,30750581
579,1627158738,176304,30800582
580,1627158738,379467,30850583
581,1627158738,584664,30900584
582,1627158738,784770,30950585
583,1627158738,989962,31000586
584,1627158739,192455,31050587
585,1627158739,393209,31100588
586,1627158739,593666,31150589
587,1627158739,793764,31200590
588,1627158739,993862,31250591
589,1627158740,193955,31300592
590,1627158740,394217,31350593
591,1627158740,596855,31400594
592,1627158740,799237,31450595
593,1627158741,1653,31500596
594,1627158741,204004,31550597
595,1627158741,407942,31600598
596,1627158741,610015,31650599
597,1627158741,812917,31700600
598,1627158742,16061,31750601
599,1627158742,217954,31800602
600,1627158742,420971,31850603
601,1627158742,626165,31900604
602,1627158742,826732,31950605
603,1627158743,28954,32000606
604,1627158743,229089,32050607
605,1627158743,431603,32100608
606,1627158743,634252,32150609
607,1627158743,839469,32200610
608,1627158744,39963,32250611
609,1627158744,244638,32300612
610,1627158744,447368,32350613
611,1627158744,648867,32400614
612,1627158744,848931,32450615
613,1627158745,51052,32500616
614,1627158745,256081,32550617
615,1627158745,460684,32600618
616,1627158745,663755,32650619
617,1627158745,866911,32700620
618,1627158746,67754,32750621
619,1627158746,268013,32800622
620,1627158746,473246,32850623
621,1627158746,674322,32900624
622,1627158746,875082,32950625
623,1627158747,79623,33000626
624,1627158747,282715,33050627
625,1627158747,486485,33100628
626,1627158747,690864,33150629
627,1627158747,895576,33200630
628,1627158748,100181,33250631
629,1627158748,301607,33300632
630,1627158748,502379,33350633
631,1627158748,703949,33400634
632,1627158748,905525,33450635
633,1627158749,110461,33500636
634,1627158749,312190,33550637
635,1627158749,515538,33600638
636,1627158749,720707,33650639
637,1627158749,921087,33700640
638,1627158750,125986,33750641
639,1627158750,329308,33800642
640,1627158750,529419,33850643
641,1627158750,729601,33900644
642,1627158750,929668,33950645
643,1627158751,130144,34000646
644,1627158751,331802,34050647
645,1627158751,535612,34100648
646,1627158751,739741,34150649
647,1627158751,940809,34200650
648,1627158752,142941,34250651
649,1627158752,345431,34300652
650,1627158752,547051,34350653
651,1627158752,747159,34400654
652,1627158752,949935,34450655
653,1627158753,150919,34500656
654,1627158753,351031,34550657
655,1627158753,551410,34600658
656,1627158753,752029,34650659
657,1627158753,956057,34700660
658,1627158754,160272,34750661
659,1627158754,360964,34800662
660,1627158754,561211,34850663
661,1627158754,761678,34900664
662,1627158754,962490,34950665
663,1627158755,163888,35000666
664,1627158755,365273,35050667
665,1627158755,569209,35100668
666,1627158755,769707,35150669
667,1627158755,969989,35200670
668,1627158756,170592,35250671
669,1627158756,375762,35300672
670,1627158756,579511,35350673
671,1627158756,784313,35400674
672,1627158756,986911,35450675
673,1627158757,187022,35500676
674,1627158757,392227,35550677
675,1627158757,597467,35600678
676,1627158757,799157,35650679
677,1627158758,2427,35700680
678,1627158758,202724,35750681
679,1627158758,406712,35800682
680,1627158758,607571,35850683
681,1627158758,807767,35900684
682,1627158759,11503,35950685
683,1627158759,216650,36000686
684,1627158759,420427,36050687
685,1627158759,624551,36100688
686,1627158759,827305,36150689
687,1627158760,32516,36200690
688,1627158760,237578,36250691
689,1627158760,438163,36300692
690,1627158760,638310,36350693
691,1627158760,838454,36400694
692,1627158761,40295,36450695
693,1627158761,242637,36500696
694,1627158761,447840,36550697
695,1627158761,650326,36600698
696,1627158761,854904,36650699
697,1627158762,56811,36700700
698,1627158762,262009,36750701
699,1627158762,466687,36800702
700,1627158762,667215,36850703
701,1627158762,872103,36900704
702,1627158763,72827,36950705
703,1627158763,277354,37000706
704,1627158763,481371,37050707
705,1627158763,681681,37100708
706,1627158763,886105,37150709
707,1627158764,91214,37200710
708,1627158764,294395,37250711
709,1627158764,494688,37300712
710,1627158764,697500,37350713
711,1627158764,902011,37400714
712,1627158765,106596,37450715
713,1627158765,308987,37500716
714,1627158765,511423,37550717
715,1627158765,715218,37600718
716,1627158765,917326,37650719
717,1627158766,117835,37700720
718,1627158766,318218,37750721
719,1627158766,520637,37800722
720,1627158766,724174,37850723
721,1627158766,928109,37900724
722,1627158767,129291,37950725
723,1627158767,331811,38000726
724,1627158767,536771,38050727
725,1627158767,737257,38100728
726,1627158767,940934,38150729
727,1627158768,143586,38200730
728,1627158768,348423,38250731
729,1627158768,552262,38300732
730,1627158768,755844,38350733
731,1627158768,961019,38400734
732,1627158769,166212,38450735
733,1627158769,369047,38500736
734,1627158769,572993,38550737
735,1627158769,778024,38600738
736,1627158769,978674,38650739
737,1627158770,181296,38700740
738,1627158770,386347,38750741
739,1627158770,586456,38800742
740,1627158770,791662,38850743
741,1627158770,994626,38900744
742,1627158771,194829,38950745
743,1627158771,395568,39000746
744,1627158771,600725,39050747
745,1627158771,802319,39100748
746,1627158772,4556,39150749
747,1627158772,206881,39200750
748,1627158772,409168,39250751
749,1627158772,612686,39300752
750,1627158772,816887,39350753
751,1627158773,21043,39400754
752,1627158773,225608,39450755
753,1627158773,425877,39500756
754,1627158773,627373,39550757
755,1627158773,829843,39600758
756,1627158774,35225,39650759
757,1627158774,237950,39700760
758,1627158774,440466,39750761
759,1627158774,642307,39800762
760,1627158774,842851,39850763
761,1627158775,45357,39900764
762,1627158775,246706,39950765
763,1627158775,447135,40000766
764,1627158775,652315,40050767
765,1627158775,855718,40100768
766,1627158776,59119,40150769
767,1627158776,260614,40200770
768,1627158776,464772,40250771
769,1627158776,667757,40300772
770,1627158776,872823,40350773
771,1627158777,75273,40400774
772,1627158777,277339,40450775
773,1627158777,482126,40500776
774,1627158777,684552,40550777
775,1627158777,888197,40600778
776,1627158778,89460,40650779
777,1627158778,293665,40700780
778,1627158778,493857,40750781
779,1627158778,699046,40800782
780,1627158778,903872,40850783
781,1627158779,106572,40900784
782,1627158779,306699,40950785
783,1627158779,507534,41000786
784,1627158779,711534,41050787
785,1627158779,912544,41100788
786,1627158780,112714,41150789
787,1627158780,315670,41200790
788,1627158780,518141,41250791
789,1627158780,723004,41300792
790,1627158780,924809,41350793
791,1627158781,125023,41400794
792,1627158781,325252,41450795
793,1627158781,530457,41500796
794,1627158781,734788,41550797
795,1627158781,937813,41600798
796,1627158782,141228,41650799
797,1627158782,346377,41700800
798,1627158782,549989,41750801
799,1627158782,754995,41800802
800,1627158782,957403,41850803
801,1627158783,159647,41900804
802,1627158783,360818,41950805
803,1627158783,566016,42000806
804,1627158783,766459,42050807
805,1627158783,970112,42100808
806,1627158784,173811,42150809
807,1627158784,374782,42200810
808,1627158784,578189,42250811
809,1627158784,778637,42300812
810,1627158784,981378,42350813
811,1627158785,183856,42400814
812,1627158785,389080,42450815
813,1627158785,592070,42500816
814,1627158785,792689,42550817
815,1627158785,995617,42600818
816,1627158786,199352,42650819
817,1627158786,402495,42700820
818,1627158786,603397,42750821
819,1627158786,806708,42800822
820,1627158787,8437,42850823
821,1627158787,209514,42900824
822,1627158787,410502,42950825
823,1627158787,612154,43000826
824,1627158787,812990,43050827
825,1627158788,15453,43100828
826,1627158788,217532,43150829
827,1627158788,417674,43200830
828,1627158788,621162,43250831
829,1627158788,826488,43300832
830,1627158789,30435,43350833
831,1627158789,234087,43400834
832,1627158789,435531,43450835
833,1627158789,635743,43500836
834,1627158789,835950,43550837
835,1627158790,38775,43600838
836,1627158790,243206,43650839
837,1627158790,445773,43700840
838,1627158790,646142,43750841
839,1627158790,846526,43800842
840,1627158791,47698,43850843
841,1627158791,251885,43900844
842,1627158791,457047,43950845
843,1627158791,660542,44000846
844,1627158791,861353,44050847
845,1627158792,66522,44100848
846,1627158792,270408,44150849
847,1627158792,475398,44200850
848,1627158792,677629,44250851
849,1627158792,882834,44300852
850,1627158793,84212,44350853
851,1627158793,287038,44400854
852,1627158793,492202,44450855
853,1627158793,694783,44500856
854,1627158793,895101,44550857
855,1627158794,95308,44600858
856,1627158794,295791,44650859
857,1627158794,496012,44700860
858,1627158794,696134,44750861
859,1627158794,896260,44800862
860,1627158795,101441,44850863
861,1627158795,302538,44900864
862,1627158795,502652,44950865
863,1627158795,704630,45000866
864,1627158795,908717,45050867
865,1627158796,112596,45100868
866,1627158796,312710,45150869
867,1627158796,517796,45200870
868,1627158796,718757,45250871
869,1627158796,919177,45300872
870,1627158797,119770,45350873
871,1627158797,325011,45400874
872,1627158797,529362,45450875
873,1627158797,734068,45500876
874,1627158797,938773,45550877
875,1627158798,139949,45600878
876,1627158798,343404,45650879
877,1627158798,548581,45700880
878,1627158798,751486,45750881
879,1627158798,955033,45800882
880,1627158799,160212,45850883
881,1627158799,360466,45900884
882,1627158799,563778,45950885
883,1627158799,768624,46000886
884,1627158799,971126,46050887
885,1627158800,173353,46100888
886,1627158800,373494,46150889
887,1627158800,577482,46200890
888,1627158800,777790,46250891
889,1627158800,981449,46300892
890,1627158801,186659,46350893
891,1627158801,388791,46400894
892,1627158801,593832,46450895
893,1627158801,798072,46500896
894,1627158801,998933,46550897
895,1627158802,203005,46600898
896,1627158802,408207,46650899
897,1627158802,611678,46700900
898,1627158802,816166,46750901
899,1627158803,16936,46800902
900,1627158803,217040,46850903
901,1627158803,417144,46900904
902,1627158803,617299,46950905
903,1627158803,818880,47000906
904,1627158804,20022,47050907
905,1627158804,222868,47100908
906,1627158804,426900,47150909
907,1627158804,630553,47200910
908,1627158804,833016,47250911
909,1627158805,33567,47300912
910,1627158805,234222,47350913
911,1627158805,435984,47400914
912,1627158805,641218,47450915
913,1627158805,845725,47500916
914,1627158806,49861,47550917
915,1627158806,251500,47600918
916,1627158806,453222,47650919
917,1627158806,655565,47700920
918,1627158806,858003,47750921
919,1627158807,60414,47800922
920,1627158807,262800,47850923
921,1627158807,466753,47900924
922,1627158807,668693,47950925
923,1627158807,868835,48000926
924,1627158808,68970,48050927
925,1627158808,270351,48100928
926,1627158808,472531,48150929
