counter,seconds,micro seconds,local clock [us]
682,1627108426,283236,35350683
683,1627108426,485030,35400684
684,1627108426,689506,35450685
685,1627108426,891060,35500686
686,1627108427,95901,35550687
687,1627108427,297199,35600688
688,1627108427,497252,35650689
689,1627108427,701022,35700690
690,1627108427,904557,35750691
691,1627108428,109371,35800692
692,1627108428,311231,35850693
693,1627108428,514872,35900694
694,1627108428,718614,35950695
695,1627108428,922180,36000696
696,1627108429,123674,36050697
697,1627108429,326962,36100698
698,1627108429,530745,36150699
699,1627108429,732281,36200700
700,1627108429,934847,36250701
701,1627108430,139794,36300702
702,1627108430,339951,36350703
703,1627108430,544110,36400704
704,1627108430,748389,36450705
705,1627108430,952101,36500706
706,1627108431,156092,36550707
707,1627108431,358705,36600708
708,1627108431,561566,36650709
709,1627108431,765529,36700710
710,1627108431,966281,36750711
711,1627108432,169722,36800712
712,1627108432,374720,36850713
713,1627108432,579412,36900714
714,1627108432,780953,36950715
715,1627108432,990586,37000716
716,1627108433,190624,37050717
717,1627108433,397913,37100718
718,1627108433,607904,37150719
719,1627108433,811703,37200720
720,1627108434,15523,37250721
721,1627108434,218086,37300722
722,1627108434,421832,37350723
723,1627108434,621928,37400724
724,1627108434,825421,37450725
725,1627108435,30238,37500726
726,1627108435,234515,37550727
727,1627108435,434737,37600728
728,1627108435,636950,37650729
729,1627108435,839990,37700730
730,1627108436,41258,37750731
731,1627108436,244691,37800732
732,1627108436,445247,37850733
733,1627108436,648870,37900734
734,1627108436,851558,37950735
735,1627108437,52241,38000736
736,1627108437,254779,38050737
737,1627108437,456251,38100738
738,1627108437,660996,38150739
739,1627108437,864649,38200740
740,1627108438,66905,38250741
741,1627108438,271213,38300742
742,1627108438,475561,38350743
743,1627108438,678997,38400744
744,1627108438,882292,38450745
745,1627108439,87141,38500746
746,1627108439,291825,38550747
747,1627108439,496800,38600748
748,1627108439,698015,38650749
749,1627108439,901809,38700750
750,1627108440,103054,38750751
751,1627108440,308043,38800752
752,1627108440,512053,38850753
753,1627108440,714618,38900754
754,1627108440,914847,38950755
755,1627108441,117075,39000756
756,1627108441,321097,39050757
757,1627108441,525604,39100758
758,1627108441,729028,39150759
759,1627108441,933626,39200760
760,1627108442,136145,39250761
761,1627108442,339912,39300762
762,1627108442,544224,39350763
763,1627108442,748505,39400764
764,1627108442,951887,39450765
765,1627108443,152731,39500766
766,1627108443,353450,39550767
