counter,seconds,micro seconds,local clock [ns]
302,1627160465,966247,16550304
303,1627160466,169678,16600305
304,1627160466,372828,16650306
305,1627160466,576212,16700307
306,1627160466,779279,16750308
307,1627160466,984415,16800309
308,1627160467,184461,16850310
309,1627160467,384536,16900311
310,1627160467,584711,16950312
311,1627160467,785733,17000313
312,1627160467,990600,17050314
313,1627160468,194833,17100315
314,1627160468,399593,17150316
315,1627160468,602678,17200317
316,1627160468,804303,17250318
317,1627160469,4359,17300319
318,1627160469,206292,17350320
319,1627160469,409191,17400321
320,1627160469,614153,17450322
321,1627160469,817745,17500323
322,1627160470,22120,17550324
323,1627160470,223808,17600325
324,1627160470,428995,17650326
325,1627160470,629110,17700327
326,1627160470,829873,17750328
327,1627160471,32029,17800329
328,1627160471,240100,17850330
329,1627160471,445168,17900331
330,1627160471,647452,17950332
331,1627160471,850363,18000333
332,1627160472,53464,18050334
333,1627160472,258553,18100335
334,1627160472,458605,18150336
335,1627160472,658668,18200337
336,1627160472,858838,18250338
337,1627160473,58872,18300339
338,1627160473,258945,18350340
339,1627160473,459168,18400341
340,1627160473,663668,18450342
341,1627160473,863815,18500343
342,1627160474,66169,18550344
343,1627160474,266577,18600345
344,1627160474,470123,18650346
345,1627160474,675048,18700347
346,1627160474,876034,18750348
347,1627160475,80253,18800349
348,1627160475,285483,18850350
349,1627160475,487721,18900351
350,1627160475,688663,18950352
351,1627160475,892131,19000353
352,1627160476,94483,19050354
353,1627160476,294864,19100355
354,1627160476,498800,19150356
355,1627160476,701021,19200357
356,1627160476,905391,19250358
357,1627160477,110372,19300359
358,1627160477,314714,19350360
359,1627160477,518705,19400361
360,1627160477,721690,19450362
361,1627160477,943904,19500363
362,1627160478,146443,19550364
363,1627160478,350068,19600365
364,1627160478,550553,19650366
365,1627160478,752805,19700367
366,1627160478,954714,19750368
367,1627160479,157235,19800369
368,1627160479,361003,19850370
369,1627160479,562156,19900371
370,1627160479,765010,19950372
371,1627160479,965210,20000373
372,1627160480,166619,20050374
373,1627160480,371675,20100375
374,1627160480,572936,20150376
375,1627160480,776932,20200377
376,1627160480,980770,20250378
377,1627160481,181511,20300379
378,1627160481,381764,20350380
379,1627160481,586743,20400381
380,1627160481,788218,20450382
381,1627160481,990029,20500383
382,1627160482,195102,20550384
383,1627160482,399400,20600385
384,1627160482,600334,20650386
385,1627160482,801743,20700387
386,1627160483,2945,20750388
387,1627160483,203817,20800389
388,1627160483,404458,20850390
389,1627160483,605244,20900391
390,1627160483,809895,20950392
391,1627160484,13834,21000393
392,1627160484,214042,21050394
393,1627160484,414198,21100395
394,1627160484,618106,21150396
395,1627160484,822895,21200397
396,1627160485,23727,21250398
397,1627160485,228261,21300399
398,1627160485,431319,21350400
399,1627160485,635468,21400401
400,1627160485,840522,21450402
401,1627160486,42378,21500403
402,1627160486,242870,21550404
403,1627160486,445905,21600405
404,1627160486,646336,21650406
405,1627160486,846840,21700407
406,1627160487,55400,21750408
407,1627160487,256557,21800409
408,1627160487,461446,21850410
409,1627160487,665374,21900411
410,1627160487,869969,21950412
411,1627160488,75154,22000413
412,1627160488,275211,22050414
413,1627160488,476581,22100415
414,1627160488,758317,22150416
415,1627160488,959031,22200417
416,1627160489,159591,22250418
417,1627160489,361403,22300419
418,1627160489,565540,22350420
419,1627160489,766648,22400421
420,1627160489,967291,22450422
421,1627160490,171843,22500423
422,1627160490,372429,22550424
423,1627160490,575267,22600425
424,1627160490,778916,22650426
425,1627160490,979524,22700427
426,1627160491,183033,22750428
427,1627160491,386554,22800429
428,1627160491,589327,22850430
429,1627160491,793247,22900431
430,1627160491,997963,22950432
431,1627160492,198052,23000433
432,1627160492,403160,23050434
433,1627160492,604003,23100435
434,1627160492,806100,23150436
435,1627160493,8487,23200437
436,1627160493,212436,23250438
437,1627160493,416226,23300439
438,1627160493,621272,23350440
439,1627160493,821490,23400441
440,1627160494,21670,23450442
441,1627160494,223410,23500443
442,1627160494,424086,23550444
443,1627160494,624935,23600445
444,1627160494,825237,23650446
445,1627160495,26431,23700447
446,1627160495,227960,23750448
447,1627160495,428706,23800449
448,1627160495,629873,23850450
449,1627160495,835065,23900451
450,1627160496,38229,23950452
451,1627160496,243420,24000453
452,1627160496,447458,24050454
453,1627160496,647698,24100455
454,1627160496,852852,24150456
455,1627160497,54168,24200457
456,1627160497,259335,24250458
457,1627160497,460719,24300459
458,1627160497,660865,24350460
459,1627160497,863139,24400461
460,1627160498,63239,24450462
461,1627160498,268434,24500463
462,1627160498,468699,24550464
463,1627160498,669344,24600465
464,1627160498,872574,24650466
465,1627160499,77316,24700467
466,1627160499,278727,24750468
467,1627160499,478958,24800469
468,1627160499,683842,24850470
469,1627160499,885041,24900471
470,1627160500,88893,24950472
471,1627160500,293950,25000473
472,1627160500,505326,25050474
473,1627160500,707076,25100475
474,1627160500,912137,25150476
475,1627160501,116609,25200477
476,1627160501,318101,25250478
477,1627160501,518502,25300479
478,1627160501,718745,25350480
479,1627160501,921815,25400481
480,1627160502,123403,25450482
481,1627160502,327358,25500483
482,1627160502,530041,25550484
483,1627160502,730520,25600485
484,1627160502,937700,25650486
485,1627160503,142745,25700487
486,1627160503,345323,25750488
487,1627160503,550385,25800489
488,1627160503,751275,25850490
489,1627160503,951424,25900491
490,1627160504,152386,25950492
491,1627160504,357296,26000493
492,1627160504,558344,26050494
493,1627160504,762274,26100495
494,1627160504,962705,26150496
495,1627160505,163502,26200497
496,1627160505,364790,26250498
497,1627160505,569677,26300499
498,1627160505,771500,26350500
499,1627160505,975224,26400501
500,1627160506,180292,26450502
501,1627160506,382504,26500503
502,1627160506,585843,26550504
503,1627160506,790932,26600505
504,1627160506,995984,26650506
505,1627160507,197867,26700507
506,1627160507,402091,26750508
507,1627160507,603639,26800509
508,1627160507,805788,26850510
509,1627160508,8482,26900511
510,1627160508,212707,26950512
511,1627160508,414964,27000513
512,1627160508,618883,27050514
513,1627160508,822985,27100515
514,1627160509,26195,27150516
515,1627160509,227244,27200517
516,1627160509,431539,27250518
517,1627160509,633717,27300519
518,1627160509,833892,27350520
519,1627160510,37155,27400521
520,1627160510,240518,27450522
521,1627160510,445158,27500523
522,1627160510,649222,27550524
523,1627160510,852975,27600525
524,1627160511,56159,27650526
525,1627160511,261328,27700527
526,1627160511,466506,27750528
527,1627160511,669876,27800529
528,1627160511,871947,27850530
529,1627160512,74012,27900531
530,1627160512,276935,27950532
531,1627160512,482021,28000533
532,1627160512,682548,28050534
533,1627160512,884200,28100535
534,1627160513,87155,28150536
535,1627160513,289517,28200537
536,1627160513,492514,28250538
537,1627160513,695059,28300539
538,1627160513,897969,28350540
539,1627160514,108265,28400541
540,1627160514,314666,28450542
541,1627160514,518067,28500543
542,1627160514,720207,28550544
543,1627160514,921354,28600545
544,1627160515,121482,28650546
545,1627160515,322508,28700547
546,1627160515,523673,28750548
547,1627160515,726101,28800549
548,1627160515,930700,28850550
549,1627160516,132170,28900551
550,1627160516,334957,28950552
551,1627160516,537589,29000553
552,1627160516,739816,29050554
553,1627160516,940635,29100555
554,1627160517,163702,29150556
555,1627160517,370759,29200557
556,1627160517,571526,29250558
557,1627160517,774737,29300559
558,1627160517,980186,29350560
559,1627160518,180537,29400561
560,1627160518,384076,29450562
561,1627160518,584139,29500563
