counter,seconds,micro seconds,local clock [us]
997,1627107762,477425,51250998
998,1627107762,679639,51300999
999,1627107762,883565,51351000
1000,1627107763,86507,51401001
1001,1627107763,289754,51451002
1002,1627107763,493356,51501003
1003,1627107763,697535,51551004
1004,1627107763,902068,51601005
1005,1627107764,109546,51651006
1006,1627107764,313131,51701007
1007,1627107764,516609,51751008
1008,1627107764,721774,51801009
1009,1627107764,923469,51851010
1010,1627107765,126154,51901011
1011,1627107765,330420,51951012
1012,1627107765,530714,52001013
1013,1627107765,735802,52051014
1014,1627107765,937169,52101015
1015,1627107766,140069,52151016
1016,1627107766,343141,52201017
1017,1627107766,547592,52251018
1018,1627107766,747988,52301019
1019,1627107766,950591,52351020
1020,1627107767,154918,52401021
1021,1627107767,359051,52451022
1022,1627107767,563987,52501023
1023,1627107767,767451,52551024
1024,1627107767,968894,52601025
1025,1627107768,169003,52651026
1026,1627107768,371616,52701027
1027,1627107768,575984,52751028
1028,1627107768,777400,52801029
1029,1627107768,980495,52851030
1030,1627107769,192377,52901031
1031,1627107769,397205,52951032
1032,1627107769,599792,53001033
1033,1627107769,804806,53051034
1034,1627107770,9982,53101035
1035,1627107770,214967,53151036
1036,1627107770,415293,53201037
1037,1627107770,618443,53251038
1038,1627107770,819608,53301039
1039,1627107771,23010,53351040
1040,1627107771,225060,53401041
1041,1627107771,429413,53451042
1042,1627107771,630956,53501043
1043,1627107771,831764,53551044
1044,1627107772,33162,53601045
1045,1627107772,235450,53651046
1046,1627107772,440698,53701047
1047,1627107772,643575,53751048
1048,1627107772,846591,53801049
1049,1627107773,48430,53851050
1050,1627107773,248559,53901051
1051,1627107773,450855,53951052
1052,1627107773,653106,54001053
1053,1627107773,853839,54051054
1054,1627107774,57983,54101055
1055,1627107774,258267,54151056
1056,1627107774,461784,54201057
1057,1627107774,666987,54251058
1058,1627107774,869768,54301059
1059,1627107775,70758,54351060
1060,1627107775,272411,54401061
1061,1627107775,474505,54451062
1062,1627107775,678626,54501063
1063,1627107775,880895,54551064
1064,1627107776,84047,54601065
1065,1627107776,286687,54651066
1066,1627107776,487818,54701067
1067,1627107776,692565,54751068
1068,1627107776,896983,54801069
1069,1627107777,100338,54851070
1070,1627107777,301602,54901071
1071,1627107777,503422,54951072
1072,1627107777,704594,55001073
1073,1627107777,909696,55051074
1074,1627107778,114114,55101075
1075,1627107778,318812,55151076
1076,1627107778,519776,55201077
1077,1627107778,724217,55251078
1078,1627107778,927459,55301079
1079,1627107779,131577,55351080
1080,1627107779,334895,55401081
1081,1627107779,539685,55451082
1082,1627107779,745051,55501083
1083,1627107779,950609,55551084
1084,1627107780,154963,55601085
1085,1627107780,358349,55651086
1086,1627107780,559625,55701087
1087,1627107780,763750,55751088
1088,1627107780,967074,55801089
1089,1627107781,171460,55851090
1090,1627107781,372312,55901091
1091,1627107781,577204,55951092
1092,1627107781,780214,56001093
1093,1627107781,982633,56051094
1094,1627107782,185013,56101095
1095,1627107782,388591,56151096
1096,1627107782,591362,56201097
1097,1627107782,792041,56251098
1098,1627107782,993664,56301099
1099,1627107783,198033,56351100
1100,1627107783,399494,56401101
1101,1627107783,601428,56451102
1102,1627107783,806472,56501103
1103,1627107784,10892,56551104
1104,1627107784,214286,56601105
1105,1627107784,416149,56651106
1106,1627107784,619937,56701107
1107,1627107784,824729,56751108
1108,1627107785,29411,56801109
1109,1627107785,231312,56851110
1110,1627107785,435724,56901111
1111,1627107785,639825,56951112
1112,1627107785,853172,57001113
1113,1627107786,62199,57051114
1114,1627107786,265013,57101115
1115,1627107786,469053,57151116
1116,1627107786,669665,57201117
1117,1627107786,871997,57251118
1118,1627107787,82843,57301119
1119,1627107787,283313,57351120
1120,1627107787,488002,57401121
1121,1627107787,690793,57451122
1122,1627107787,895050,57501123
1123,1627107788,98070,57551124
1124,1627107788,300781,57601125
1125,1627107788,504087,57651126
1126,1627107788,706337,57701127
1127,1627107788,907234,57751128
1128,1627107789,111655,57801129
1129,1627107789,314089,57851130
1130,1627107789,517854,57901131
1131,1627107789,719752,57951132
1132,1627107789,924051,58001133
1133,1627107790,128184,58051134
1134,1627107790,332422,58101135
1135,1627107790,534714,58151136
1136,1627107790,735987,58201137
1137,1627107790,938921,58251138
1138,1627107791,139640,58301139
1139,1627107791,342697,58351140
1140,1627107791,546464,58401141
1141,1627107791,751707,58451142
1142,1627107791,955324,58501143
1143,1627107792,155900,58551144
1144,1627107792,357368,58601145
1145,1627107792,560229,58651146
1146,1627107792,770520,58701147
1147,1627107792,971736,58751148
1148,1627107793,173939,58801149
1149,1627107793,380704,58851150
1150,1627107793,584972,58901151
1151,1627107793,786467,58951152
1152,1627107793,990036,59001153
1153,1627107794,193666,59051154
1154,1627107794,398562,59101155
1155,1627107794,602565,59151156
1156,1627107794,805130,59201157
1157,1627107795,9945,59251158
1158,1627107795,213831,59301159
1159,1627107795,414374,59351160
1160,1627107795,619425,59401161
1161,1627107795,819589,59451162
1162,1627107796,23977,59501163
1163,1627107796,224576,59551164
1164,1627107796,425482,59601165
1165,1627107796,628898,59651166
1166,1627107796,833733,59701167
1167,1627107797,36457,59751168
1168,1627107797,239964,59801169
1169,1627107797,441793,59851170
1170,1627107797,641856,59901171
1171,1627107797,844297,59951172
1172,1627107798,49078,60001173
1173,1627107798,253166,60051174
1174,1627107798,455670,60101175
1175,1627107798,660173,60151176
1176,1627107798,864422,60201177
1177,1627107799,65866,60251178
1178,1627107799,267015,60301179
1179,1627107799,467339,60351180
1180,1627107799,668063,60401181
1181,1627107799,869518,60451182
1182,1627107800,73427,60501183
1183,1627107800,277752,60551184
1184,1627107800,482204,60601185
1185,1627107800,684672,60651186
1186,1627107800,888813,60701187
1187,1627107801,92130,60751188
1188,1627107801,294993,60801189
1189,1627107801,499101,60851190
1190,1627107801,700605,60901191
1191,1627107801,904314,60951192
1192,1627107802,108764,61001193
1193,1627107802,313281,61051194
1194,1627107802,517410,61101195
1195,1627107802,720699,61151196
1196,1627107802,924986,61201197
1197,1627107803,129230,61251198
1198,1627107803,329847,61301199
1199,1627107803,533718,61351200
