counter,seconds,micro seconds,local clock [us]
444,1627141720,961369,24550446
445,1627141721,62027,24600447
446,1627141721,167005,24650448
447,1627141721,269648,24700449
448,1627141721,371546,24750450
449,1627141721,475707,24800451
450,1627141721,580649,24850452
451,1627141721,685459,24900453
452,1627141721,786402,24950454
453,1627141721,888578,25000455
454,1627141721,993772,25050456
455,1627141722,95765,25100457
456,1627141722,196179,25150458
457,1627141722,300299,25200459
458,1627141722,404853,25250460
459,1627141722,509783,25300461
460,1627141722,613801,25350462
461,1627141722,718325,25400463
462,1627141722,820617,25450464
463,1627141722,920809,25500465
464,1627141723,26000,25550466
465,1627141723,129370,25600467
466,1627141723,229584,25650468
467,1627141723,333746,25700469
468,1627141723,438081,25750470
469,1627141723,540738,25800471
470,1627141723,644922,25850472
471,1627141723,746456,25900473
472,1627141723,847507,25950474
473,1627141723,947774,26000475
474,1627141724,48571,26050476
475,1627141724,153276,26100477
476,1627141724,258487,26150478
477,1627141724,363380,26200479
478,1627141724,463871,26250480
479,1627141724,563973,26300481
480,1627141724,664465,26350482
481,1627141724,768639,26400483
482,1627141724,869869,26450484
483,1627141724,974988,26500485
484,1627141725,75222,26550486
485,1627141725,179827,26600487
486,1627141725,284275,26650488
487,1627141725,388553,26700489
488,1627141725,493108,26750490
489,1627141725,597651,26800491
490,1627141725,702204,26850492
491,1627141725,806492,26900493
492,1627141725,911067,26950494
493,1627141726,15463,27000495
494,1627141726,120004,27050496
495,1627141726,224594,27100497
496,1627141726,327339,27150498
497,1627141726,429638,27200499
498,1627141726,530889,27250500
499,1627141726,632902,27300501
500,1627141726,735233,27350502
501,1627141726,839828,27400503
502,1627141726,944198,27450504
503,1627141727,48890,27500505
504,1627141727,153634,27550506
505,1627141727,257788,27600507
506,1627141727,362280,27650508
507,1627141727,464298,27700509
508,1627141727,566822,27750510
509,1627141727,671974,27800511
510,1627141727,772414,27850512
511,1627141727,873109,27900513
512,1627141727,977611,27950514
513,1627141728,82333,28000515
514,1627141728,186522,28050516
515,1627141728,291163,28100517
516,1627141728,395479,28150518
517,1627141728,500061,28200519
518,1627141728,604818,28250520
519,1627141728,709601,28300521
520,1627141728,813413,28350522
521,1627141728,918004,28400523
522,1627141729,22433,28450524
523,1627141729,127028,28500525
524,1627141729,232306,28550526
525,1627141729,336502,28600527
526,1627141729,440324,28650528
527,1627141729,544828,28700529
528,1627141729,649381,28750530
529,1627141729,754674,28800531
530,1627141729,858037,28850532
531,1627141729,962647,28900533
532,1627141730,67328,28950534
533,1627141730,171959,29000535
534,1627141730,276259,29050536
535,1627141730,380801,29100537
536,1627141730,485229,29150538
537,1627141730,589732,29200539
538,1627141730,694217,29250540
539,1627141730,798801,29300541
540,1627141730,903600,29350542
541,1627141731,7801,29400543
542,1627141731,112292,29450544
543,1627141731,216792,29500545
544,1627141731,318807,29550546
545,1627141731,423624,29600547
546,1627141731,523920,29650548
547,1627141731,627520,29700549
548,1627141731,730017,29750550
549,1627141731,834049,29800551
550,1627141731,936654,29850552
551,1627141732,40999,29900553
552,1627141732,145622,29950554
553,1627141732,250346,30000555
554,1627141732,354511,30050556
555,1627141732,459054,30100557
556,1627141732,563551,30150558
557,1627141732,668014,30200559
558,1627141732,772572,30250560
559,1627141732,876952,30300561
560,1627141732,981533,30350562
561,1627141733,85917,30400563
562,1627141733,190505,30450564
563,1627141733,294949,30500565
564,1627141733,399573,30550566
565,1627141733,504652,30600567
566,1627141733,604948,30650568
567,1627141733,705010,30700569
568,1627141733,806792,30750570
569,1627141733,910324,30800571
570,1627141734,11491,30850572
571,1627141734,113059,30900573
572,1627141734,216461,30950574
573,1627141734,317333,31000575
574,1627141734,421143,31050576
575,1627141734,525001,31100577
576,1627141734,625993,31150578
577,1627141734,729227,31200579
578,1627141734,829637,31250580
579,1627141734,933544,31300581
580,1627141735,39243,31350582
581,1627141735,142757,31400583
582,1627141735,247328,31450584
583,1627141735,350420,31500585
584,1627141735,454390,31550586
585,1627141735,558927,31600587
586,1627141735,663433,31650588
587,1627141735,767943,31700589
588,1627141735,872697,31750590
589,1627141735,976837,31800591
590,1627141736,81388,31850592
591,1627141736,186531,31900593
592,1627141736,290632,31950594
593,1627141736,394819,32000595
594,1627141736,507865,32050596
595,1627141736,610777,32100597
596,1627141736,711570,32150598
597,1627141736,812763,32200599
598,1627141736,917313,32250600
599,1627141737,22167,32300601
600,1627141737,126226,32350602
601,1627141737,229548,32400603
602,1627141737,330668,32450604
603,1627141737,432306,32500605
604,1627141737,535052,32550606
605,1627141737,637077,32600607
606,1627141737,740223,32650608
607,1627141737,841545,32700609
608,1627141737,941743,32750610
609,1627141738,43801,32800611
610,1627141738,148009,32850612
611,1627141738,253046,32900613
612,1627141738,356897,32950614
613,1627141738,457533,33000615
614,1627141738,563399,33050616
615,1627141738,667090,33100617
616,1627141738,772040,33150618
617,1627141738,873180,33200619
618,1627141738,974980,33250620
619,1627141739,77024,33300621
620,1627141739,181253,33350622
621,1627141739,285841,33400623
622,1627141739,390994,33450624
623,1627141739,494654,33500625
624,1627141739,599178,33550626
625,1627141739,703713,33600627
626,1627141739,808346,33650628
627,1627141739,912532,33700629
628,1627141740,17039,33750630
629,1627141740,121672,33800631
630,1627141740,222591,33850632
631,1627141740,324380,33900633
632,1627141740,429541,33950634
633,1627141740,533502,34000635
634,1627141740,636673,34050636
635,1627141740,737820,34100637
636,1627141740,841506,34150638
637,1627141740,945886,34200639
638,1627141741,50474,34250640
639,1627141741,155014,34300641
640,1627141741,259346,34350642
641,1627141741,363825,34400643
642,1627141741,468430,34450644
643,1627141741,572771,34500645
644,1627141741,677283,34550646
645,1627141741,781774,34600647
646,1627141741,886254,34650648
647,1627141741,990793,34700649
648,1627141742,95455,34750650
649,1627141742,199914,34800651
650,1627141742,303955,34850652
651,1627141742,408966,34900653
652,1627141742,513256,34950654
653,1627141742,617900,35000655
654,1627141742,722442,35050656
655,1627141742,826620,35100657
656,1627141742,931215,35150658
657,1627141743,35680,35200659
658,1627141743,139104,35250660
659,1627141743,239377,35300661
660,1627141743,342635,35350662
661,1627141743,446337,35400663
662,1627141743,550631,35450664
663,1627141743,655300,35500665
664,1627141743,757855,35550666
665,1627141743,862575,35600667
666,1627141743,964645,35650668
667,1627141744,69015,35700669
668,1627141744,173441,35750670
669,1627141744,278058,35800671
670,1627141744,382498,35850672
671,1627141744,487582,35900673
672,1627141744,591488,35950674
673,1627141744,696055,36000675
674,1627141744,800537,36050676
675,1627141744,905078,36100677
676,1627141745,6608,36150678
677,1627141745,107358,36200679
678,1627141745,210420,36250680
679,1627141745,311078,36300681
680,1627141745,411426,36350682
681,1627141745,512675,36400683
682,1627141745,613049,36450684
683,1627141745,717652,36500685
684,1627141745,822216,36550686
685,1627141745,927024,36600687
686,1627141746,31114,36650688
687,1627141746,135485,36700689
688,1627141746,240103,36750690
689,1627141746,344863,36800691
690,1627141746,449102,36850692
691,1627141746,553453,36900693
692,1627141746,657980,36950694
693,1627141746,760386,37000695
694,1627141746,860889,37050696
695,1627141746,961653,37100697
696,1627141747,64475,37150698
697,1627141747,168831,37200699
698,1627141747,273421,37250700
699,1627141747,377817,37300701
700,1627141747,482348,37350702
701,1627141747,586949,37400703
702,1627141747,690977,37450704
703,1627141747,795978,37500705
704,1627141747,900283,37550706
705,1627141748,4819,37600707
706,1627141748,107578,37650708
707,1627141748,208634,37700709
708,1627141748,312838,37750710
709,1627141748,414225,37800711
710,1627141748,517682,37850712
711,1627141748,620232,37900713
712,1627141748,724665,37950714
713,1627141748,829644,38000715
714,1627141748,933639,38050716
715,1627141749,38125,38100717
716,1627141749,142612,38150718
717,1627141749,246994,38200719
718,1627141749,351496,38250720
719,1627141749,455847,38300721
720,1627141749,561122,38350722
721,1627141749,664954,38400723
722,1627141749,769516,38450724
723,1627141749,874113,38500725
724,1627141749,978968,38550726
725,1627141750,82942,38600727
726,1627141750,187525,38650728
727,1627141750,294709,38700729
728,1627141750,397716,38750730
729,1627141750,501011,38800731
730,1627141750,605418,38850732
731,1627141750,709951,38900733
732,1627141750,814685,38950734
733,1627141750,918929,39000735
734,1627141751,23313,39050736
735,1627141751,125784,39100737
736,1627141751,230925,39150738
737,1627141751,333138,39200739
738,1627141751,435593,39250740
739,1627141751,538940,39300741
740,1627141751,642547,39350742
741,1627141751,744699,39400743
742,1627141751,847723,39450744
743,1627141751,952139,39500745
744,1627141752,56641,39550746
745,1627141752,161085,39600747
746,1627141752,266226,39650748
747,1627141752,370342,39700749
748,1627141752,474668,39750750
749,1627141752,579125,39800751
750,1627141752,683654,39850752
751,1627141752,785124,39900753
752,1627141752,887056,39950754
753,1627141752,989245,40000755
754,1627141753,93228,40050756
755,1627141753,195718,40100757
756,1627141753,299741,40150758
757,1627141753,403562,40200759
758,1627141753,508358,40250760
759,1627141753,612783,40300761
760,1627141753,717384,40350762
761,1627141753,821397,40400763
762,1627141753,925992,40450764
763,1627141754,30268,40500765
764,1627141754,134794,40550766
765,1627141754,239386,40600767
766,1627141754,344467,40650768
767,1627141754,448301,40700769
768,1627141754,548975,40750770
769,1627141754,649362,40800771
770,1627141754,752409,40850772
771,1627141754,854687,40900773
772,1627141754,959180,40950774
773,1627141755,59858,41000775
774,1627141755,163378,41050776
775,1627141755,269071,41100777
776,1627141755,370752,41150778
777,1627141755,471543,41200779
778,1627141755,574539,41250780
779,1627141755,679425,41300781
780,1627141755,783440,41350782
781,1627141755,888676,41400783
782,1627141755,992505,41450784
783,1627141756,96926,41500785
784,1627141756,201686,41550786
785,1627141756,306030,41600787
786,1627141756,410453,41650788
787,1627141756,516749,41700789
788,1627141756,620519,41750790
789,1627141756,722188,41800791
790,1627141756,823335,41850792
791,1627141756,928133,41900793
792,1627141757,29133,41950794
793,1627141757,130542,42000795
794,1627141757,231013,42050796
795,1627141757,331234,42100797
796,1627141757,433948,42150798
797,1627141757,534274,42200799
798,1627141757,635984,42250800
799,1627141757,736214,42300801
800,1627141757,837403,42350802
801,1627141757,938694,42400803
802,1627141758,38817,42450804
803,1627141758,140278,42500805
804,1627141758,244754,42550806
805,1627141758,349341,42600807
806,1627141758,453802,42650808
807,1627141758,558287,42700809
808,1627141758,662961,42750810
809,1627141758,768871,42800811
810,1627141758,873544,42850812
811,1627141758,976298,42900813
812,1627141759,81337,42950814
813,1627141759,185559,43000815
814,1627141759,290054,43050816
815,1627141759,394304,43100817
816,1627141759,499180,43150818
817,1627141759,600742,43200819
818,1627141759,705947,43250820
819,1627141759,806074,43300821
820,1627141759,906367,43350822
821,1627141760,9570,43400823
822,1627141760,116226,43450824
823,1627141760,219435,43500825
824,1627141760,322990,43550826
825,1627141760,424334,43600827
826,1627141760,524562,43650828
827,1627141760,629191,43700829
828,1627141760,731812,43750830
829,1627141760,834398,43800831
830,1627141760,934479,43850832
831,1627141761,35366,43900833
832,1627141761,136301,43950834
833,1627141761,240199,44000835
834,1627141761,344705,44050836
835,1627141761,448127,44100837
836,1627141761,548401,44150838
837,1627141761,648915,44200839
838,1627141761,749866,44250840
839,1627141761,850008,44300841
840,1627141761,950632,44350842
841,1627141762,53155,44400843
842,1627141762,156743,44450844
843,1627141762,261910,44500845
844,1627141762,366944,44550846
845,1627141762,470806,44600847
846,1627141762,575253,44650848
847,1627141762,679889,44700849
848,1627141762,784974,44750850
849,1627141762,888941,44800851
850,1627141762,993327,44850852
851,1627141763,97961,44900853
852,1627141763,202918,44950854
853,1627141763,306824,45000855
854,1627141763,411225,45050856
855,1627141763,516226,45100857
856,1627141763,621000,45150858
857,1627141763,721841,45200859
858,1627141763,822851,45250860
859,1627141763,926980,45300861
860,1627141764,30772,45350862
861,1627141764,132453,45400863
862,1627141764,235563,45450864
863,1627141764,340033,45500865
864,1627141764,444541,45550866
865,1627141764,549074,45600867
866,1627141764,653509,45650868
867,1627141764,758052,45700869
868,1627141764,862533,45750870
869,1627141764,966933,45800871
870,1627141765,71550,45850872
871,1627141765,176012,45900873
872,1627141765,280369,45950874
873,1627141765,384946,46000875
874,1627141765,489383,46050876
875,1627141765,593859,46100877
876,1627141765,698556,46150878
877,1627141765,803789,46200879
878,1627141765,907616,46250880
879,1627141766,12025,46300881
880,1627141766,116408,46350882
881,1627141766,220865,46400883
882,1627141766,321506,46450884
883,1627141766,425513,46500885
884,1627141766,527693,46550886
885,1627141766,628136,46600887
886,1627141766,731798,46650888
887,1627141766,836162,46700889
888,1627141766,940700,46750890
889,1627141767,45125,46800891
890,1627141767,149721,46850892
891,1627141767,254095,46900893
892,1627141767,361250,46950894
893,1627141767,462742,47000895
894,1627141767,567619,47050896
895,1627141767,672219,47100897
