counter,seconds,micro seconds,local clock [us]
350,1627141706,441542,17550000
351,1627141706,545254,17600000
352,1627141706,649971,17650000
353,1627141706,753700,17700000
354,1627141706,858278,17750000
355,1627141706,962212,17800000
356,1627141707,67404,17850000
357,1627141707,172437,17900000
358,1627141707,277209,17950000
359,1627141707,381534,18000000
360,1627141707,485889,18050000
361,1627141707,590531,18100000
362,1627141707,695115,18150000
363,1627141707,799481,18200000
364,1627141707,904071,18250000
365,1627141708,8931,18300000
366,1627141708,113005,18350000
367,1627141708,217310,18400000
368,1627141708,321050,18450000
369,1627141708,422180,18500000
370,1627141708,522649,18550000
371,1627141708,625109,18600000
372,1627141708,728683,18650000
373,1627141708,832649,18700000
374,1627141708,937198,18750000
375,1627141709,41848,18800000
376,1627141709,146594,18850000
377,1627141709,250623,18900000
378,1627141709,355112,18950000
379,1627141709,459570,19000000
380,1627141709,564156,19050000
381,1627141709,668667,19100000
382,1627141709,777324,19150000
383,1627141709,877759,19200000
384,1627141709,982128,19250000
385,1627141710,86522,19300000
386,1627141710,191080,19350000
387,1627141710,295655,19400000
388,1627141710,399997,19450000
389,1627141710,504352,19500000
390,1627141710,605946,19550000
391,1627141710,709385,19600000
392,1627141710,814517,19650000
393,1627141710,918255,19700000
394,1627141711,22454,19750000
395,1627141711,126211,19800000
396,1627141711,226465,19850000
397,1627141711,328931,19900000
398,1627141711,433362,19950000
399,1627141711,537797,20000000
400,1627141711,642398,20050000
401,1627141711,746891,20100000
402,1627141711,851261,20150000
403,1627141711,955822,20200000
404,1627141712,60474,20250000
405,1627141712,164852,20300000
406,1627141712,266007,20350000
407,1627141712,371145,20400000
408,1627141712,473808,20450000
409,1627141712,574590,20500000
410,1627141712,675902,20550000
411,1627141712,782830,20600000
412,1627141712,887685,20650000
413,1627141712,991466,20700000
414,1627141713,94179,20750000
415,1627141713,198324,20800000
416,1627141713,300588,20850000
417,1627141713,402967,20900000
418,1627141713,507530,20950000
419,1627141713,608135,21000000
420,1627141713,709547,21050000
421,1627141713,810061,21100000
422,1627141713,911592,21150000
423,1627141714,12366,21200000
424,1627141714,115877,21250000
425,1627141714,217566,21300000
426,1627141714,317681,21350000
427,1627141714,420862,21400000
428,1627141714,525596,21450000
429,1627141714,626485,21500000
430,1627141714,729316,21550000
431,1627141714,830550,21600000
432,1627141714,932712,21650000
433,1627141715,33051,21700000
434,1627141715,136906,21750000
435,1627141715,241452,21800000
436,1627141715,345867,21850000
437,1627141715,450459,21900000
438,1627141715,554863,21950000
439,1627141715,658760,22000000
440,1627141715,761283,22050000
441,1627141715,863902,22100000
442,1627141715,965832,22150000
443,1627141716,71043,22200000
444,1627141716,175169,22250000
445,1627141716,278370,22300000
446,1627141716,382736,22350000
447,1627141716,483610,22400000
448,1627141716,588139,22450000
449,1627141716,692909,22500000
450,1627141716,797522,22550000
451,1627141716,901705,22600000
452,1627141717,5888,22650000
453,1627141717,110767,22700000
454,1627141717,215222,22750000
455,1627141717,319579,22800000
456,1627141717,424078,22850000
457,1627141717,528647,22900000
458,1627141717,633442,22950000
459,1627141717,737481,23000000
460,1627141717,841853,23050000
461,1627141717,946747,23100000
462,1627141718,50969,23150000
463,1627141718,155447,23200000
464,1627141718,260114,23250000
465,1627141718,364620,23300000
466,1627141718,469140,23350000
467,1627141718,573589,23400000
468,1627141718,677988,23450000
469,1627141718,782593,23500000
470,1627141718,887384,23550000
471,1627141718,991566,23600000
472,1627141719,95918,23650000
473,1627141719,200807,23700000
474,1627141719,304823,23750000
475,1627141719,409343,23800000
476,1627141719,511591,23850000
477,1627141719,613011,23900000
478,1627141719,715607,23950000
479,1627141719,815899,24000000
480,1627141719,920315,24050000
481,1627141720,24794,24100000
482,1627141720,129283,24150000
483,1627141720,233972,24200000
484,1627141720,337999,24250000
485,1627141720,442624,24300000
486,1627141720,547770,24350000
487,1627141720,651727,24400000
488,1627141720,756157,24450000
489,1627141720,859841,24500000
490,1627141720,961297,24550000
491,1627141721,61997,24600000
492,1627141721,166986,24650000
493,1627141721,269653,24700000
494,1627141721,371636,24750000
495,1627141721,475707,24800000
496,1627141721,580593,24850000
497,1627141721,685031,24900000
498,1627141721,785889,24950000
499,1627141721,888551,25000000
500,1627141721,993738,25050000
501,1627141722,95760,25100000
502,1627141722,196132,25150000
503,1627141722,300322,25200000
504,1627141722,404822,25250000
505,1627141722,509766,25300000
506,1627141722,613758,25350000
507,1627141722,718310,25400000
508,1627141722,820618,25450000
509,1627141722,920825,25500000
510,1627141723,25982,25550000
511,1627141723,129354,25600000
512,1627141723,229529,25650000
513,1627141723,333707,25700000
514,1627141723,438092,25750000
515,1627141723,540738,25800000
516,1627141723,644898,25850000
517,1627141723,746470,25900000
518,1627141723,847534,25950000
519,1627141723,947760,26000000
520,1627141724,48582,26050000
521,1627141724,153276,26100000
522,1627141724,258464,26150000
523,1627141724,363370,26200000
524,1627141724,463830,26250000
525,1627141724,563959,26300000
526,1627141724,664444,26350000
527,1627141724,766367,26400000
528,1627141724,869845,26450000
529,1627141724,975009,26500000
530,1627141725,75254,26550000
531,1627141725,179799,26600000
532,1627141725,284165,26650000
533,1627141725,388574,26700000
534,1627141725,493068,26750000
535,1627141725,597586,26800000
536,1627141725,701993,26850000
537,1627141725,806473,26900000
538,1627141725,911117,26950000
539,1627141726,15593,27000000
540,1627141726,120042,27050000
541,1627141726,224508,27100000
542,1627141726,327485,27150000
543,1627141726,429709,27200000
544,1627141726,530868,27250000
545,1627141726,632919,27300000
546,1627141726,735266,27350000
547,1627141726,839828,27400000
548,1627141726,944359,27450000
549,1627141727,48911,27500000
550,1627141727,153682,27550000
551,1627141727,257811,27600000
552,1627141727,362251,27650000
553,1627141727,464293,27700000
554,1627141727,566873,27750000
555,1627141727,672008,27800000
556,1627141727,772423,27850000
557,1627141727,873090,27900000
558,1627141727,977570,27950000
559,1627141728,82095,28000000
560,1627141728,186493,28050000
561,1627141728,291103,28100000
562,1627141728,395427,28150000
563,1627141728,500002,28200000
564,1627141728,604576,28250000
565,1627141728,709236,28300000
566,1627141728,813403,28350000
567,1627141728,917954,28400000
568,1627141729,22414,28450000
569,1627141729,127081,28500000
570,1627141729,232294,28550000
571,1627141729,336460,28600000
572,1627141729,440355,28650000
573,1627141729,544848,28700000
574,1627141729,649369,28750000
575,1627141729,754288,28800000
576,1627141729,858216,28850000
577,1627141729,962629,28900000
578,1627141730,67279,28950000
579,1627141730,171960,29000000
580,1627141730,276474,29050000
581,1627141730,380851,29100000
582,1627141730,485289,29150000
583,1627141730,589732,29200000
584,1627141730,694238,29250000
585,1627141730,798772,29300000
586,1627141730,903436,29350000
587,1627141731,7801,29400000
588,1627141731,112277,29450000
589,1627141731,216793,29500000
590,1627141731,318713,29550000
591,1627141731,423613,29600000
592,1627141731,523916,29650000
593,1627141731,627447,29700000
594,1627141731,727601,29750000
595,1627141731,832194,29800000
596,1627141731,936657,29850000
597,1627141732,41042,29900000
598,1627141732,145624,29950000
599,1627141732,250335,30000000
600,1627141732,354478,30050000
601,1627141732,459054,30100000
602,1627141732,563582,30150000
603,1627141732,667988,30200000
604,1627141732,772481,30250000
605,1627141732,876947,30300000
606,1627141732,981534,30350000
607,1627141733,85962,30400000
608,1627141733,190535,30450000
609,1627141733,295030,30500000
610,1627141733,399552,30550000
611,1627141733,504666,30600000
612,1627141733,604948,30650000
613,1627141733,705014,30700000
614,1627141733,806790,30750000
615,1627141733,910324,30800000
616,1627141734,11470,30850000
617,1627141734,113070,30900000
618,1627141734,216437,30950000
619,1627141734,317175,31000000
620,1627141734,421175,31050000
621,1627141734,524996,31100000
622,1627141734,625962,31150000
623,1627141734,729222,31200000
624,1627141734,829644,31250000
625,1627141734,933539,31300000
626,1627141735,39229,31350000
627,1627141735,142743,31400000
628,1627141735,247250,31450000
629,1627141735,350429,31500000
630,1627141735,454418,31550000
631,1627141735,558896,31600000
632,1627141735,663391,31650000
633,1627141735,767950,31700000
634,1627141735,872735,31750000
635,1627141735,976890,31800000
636,1627141736,81432,31850000
637,1627141736,186516,31900000
638,1627141736,290381,31950000
639,1627141736,395008,32000000
640,1627141736,507366,32050000
641,1627141736,609460,32100000
642,1627141736,711518,32150000
643,1627141736,812744,32200000
644,1627141736,917275,32250000
645,1627141737,22097,32300000
646,1627141737,126202,32350000
647,1627141737,229507,32400000
648,1627141737,330545,32450000
649,1627141737,431161,32500000
650,1627141737,535001,32550000
651,1627141737,637069,32600000
652,1627141737,740190,32650000
653,1627141737,841516,32700000
654,1627141737,941697,32750000
655,1627141738,43816,32800000
656,1627141738,147965,32850000
657,1627141738,253065,32900000
658,1627141738,356897,32950000
659,1627141738,457536,33000000
660,1627141738,563377,33050000
661,1627141738,667075,33100000
662,1627141738,771713,33150000
663,1627141738,873235,33200000
664,1627141738,975195,33250000
665,1627141739,77070,33300000
666,1627141739,181336,33350000
667,1627141739,285933,33400000
668,1627141739,390998,33450000
669,1627141739,494655,33500000
670,1627141739,599203,33550000
671,1627141739,703755,33600000
672,1627141739,808399,33650000
673,1627141739,912686,33700000
674,1627141740,17081,33750000
675,1627141740,121737,33800000
676,1627141740,222576,33850000
677,1627141740,324339,33900000
678,1627141740,429540,33950000
679,1627141740,533518,34000000
680,1627141740,636649,34050000
681,1627141740,737760,34100000
682,1627141740,841533,34150000
683,1627141740,945918,34200000
684,1627141741,50469,34250000
685,1627141741,154997,34300000
686,1627141741,259315,34350000
687,1627141741,363806,34400000
688,1627141741,468391,34450000
689,1627141741,572826,34500000
690,1627141741,677283,34550000
691,1627141741,781774,34600000
692,1627141741,886350,34650000
693,1627141741,990823,34700000
694,1627141742,95529,34750000
695,1627141742,199894,34800000
696,1627141742,303875,34850000
697,1627141742,408966,34900000
698,1627141742,513282,34950000
699,1627141742,617941,35000000
700,1627141742,722430,35050000
701,1627141742,826640,35100000
702,1627141742,931211,35150000
703,1627141743,35624,35200000
704,1627141743,139124,35250000
705,1627141743,239339,35300000
706,1627141743,342711,35350000
707,1627141743,446338,35400000
708,1627141743,550631,35450000
709,1627141743,655208,35500000
710,1627141743,757841,35550000
711,1627141743,862535,35600000
712,1627141743,964609,35650000
713,1627141744,69069,35700000
714,1627141744,173512,35750000
715,1627141744,278495,35800000
716,1627141744,382621,35850000
717,1627141744,486988,35900000
718,1627141744,591367,35950000
719,1627141744,696113,36000000
720,1627141744,800496,36050000
721,1627141744,905038,36100000
722,1627141745,6584,36150000
723,1627141745,107336,36200000
724,1627141745,210411,36250000
725,1627141745,311035,36300000
726,1627141745,411376,36350000
727,1627141745,512688,36400000
728,1627141745,613087,36450000
729,1627141745,717688,36500000
730,1627141745,822257,36550000
731,1627141745,927086,36600000
732,1627141746,31192,36650000
733,1627141746,135570,36700000
734,1627141746,240294,36750000
735,1627141746,344921,36800000
736,1627141746,449068,36850000
737,1627141746,553453,36900000
738,1627141746,658067,36950000
739,1627141746,760583,37000000
740,1627141746,860877,37050000
741,1627141746,961624,37100000
742,1627141747,64497,37150000
743,1627141747,168831,37200000
744,1627141747,273440,37250000
745,1627141747,377800,37300000
746,1627141747,482335,37350000
747,1627141747,586941,37400000
748,1627141747,690960,37450000
749,1627141747,795892,37500000
750,1627141747,900303,37550000
751,1627141748,4832,37600000
752,1627141748,107595,37650000
753,1627141748,208687,37700000
754,1627141748,313225,37750000
755,1627141748,414389,37800000
756,1627141748,517679,37850000
757,1627141748,620171,37900000
