counter,seconds,micro seconds,local clock [ns]
318,1627176114,663372,15950000
319,1627176114,866069,16000000
320,1627176115,70708,16050000
321,1627176115,272742,16100000
322,1627176115,475735,16150000
323,1627176115,679296,16200000
324,1627176115,879556,16250000
325,1627176116,82639,16300000
326,1627176116,285593,16350000
327,1627176116,489903,16400000
328,1627176116,690052,16450000
329,1627176116,892425,16500000
330,1627176117,94607,16550000
331,1627176117,295051,16600000
332,1627176117,496435,16650000
333,1627176117,699301,16700000
334,1627176117,902417,16750000
335,1627176118,105554,16800000
336,1627176118,309805,16850000
337,1627176118,511925,16900000
338,1627176118,712030,16950000
339,1627176118,912225,17000000
340,1627176119,116569,17050000
341,1627176119,319011,17100000
342,1627176119,519403,17150000
343,1627176119,719609,17200000
344,1627176119,919904,17250000
345,1627176120,123927,17300000
346,1627176120,325958,17350000
347,1627176120,526883,17400000
348,1627176120,729561,17450000
349,1627176120,932763,17500000
350,1627176121,137298,17550000
351,1627176121,342455,17600000
352,1627176121,543146,17650000
353,1627176121,745556,17700000
354,1627176121,945907,17750000
355,1627176122,146244,17800000
356,1627176122,348831,17850000
357,1627176122,552268,17900000
358,1627176122,755017,17950000
359,1627176122,959223,18000000
360,1627176123,159478,18050000
361,1627176123,364325,18100000
362,1627176123,569140,18150000
363,1627176123,771244,18200000
364,1627176123,975785,18250000
365,1627176124,177576,18300000
366,1627176124,378754,18350000
367,1627176124,583785,18400000
368,1627176124,784073,18450000
369,1627176124,984756,18500000
370,1627176125,187682,18550000
371,1627176125,392012,18600000
372,1627176125,593982,18650000
373,1627176125,795723,18700000
374,1627176126,260,18750000
375,1627176126,202440,18800000
376,1627176126,406668,18850000
377,1627176126,607165,18900000
378,1627176126,810215,18950000
379,1627176127,10404,19000000
380,1627176127,210722,19050000
381,1627176127,411559,19100000
382,1627176127,615302,19150000
383,1627176127,817748,19200000
384,1627176128,20701,19250000
385,1627176128,221894,19300000
386,1627176128,426762,19350000
387,1627176128,631911,19400000
388,1627176128,835418,19450000
389,1627176129,37125,19500000
390,1627176129,239562,19550000
391,1627176129,443041,19600000
392,1627176129,645848,19650000
393,1627176129,848400,19700000
394,1627176130,52173,19750000
395,1627176130,253108,19800000
396,1627176130,453211,19850000
397,1627176130,656067,19900000
398,1627176130,860102,19950000
399,1627176131,61087,20000000
400,1627176131,266017,20050000
401,1627176131,468634,20100000
402,1627176131,673827,20150000
403,1627176131,875780,20200000
404,1627176132,76192,20250000
405,1627176132,281348,20300000
406,1627176132,485758,20350000
407,1627176132,687660,20400000
408,1627176132,893573,20450000
409,1627176133,95469,20500000
410,1627176133,299400,20550000
411,1627176133,503077,20600000
412,1627176133,706540,20650000
413,1627176133,911198,20700000
414,1627176134,116985,20750000
415,1627176134,317993,20800000
416,1627176134,521962,20850000
417,1627176134,722440,20900000
418,1627176134,929778,20950000
419,1627176135,132673,21000000
420,1627176135,335205,21050000
421,1627176135,539755,21100000
422,1627176135,743094,21150000
423,1627176135,944274,21200000
424,1627176136,147422,21250000
425,1627176136,351842,21300000
426,1627176136,555368,21350000
427,1627176136,760542,21400000
428,1627176136,960662,21450000
429,1627176137,161036,21500000
430,1627176137,364747,21550000
431,1627176137,566282,21600000
432,1627176137,767195,21650000
433,1627176137,968915,21700000
434,1627176138,172437,21750000
435,1627176138,376675,21800000
436,1627176138,577885,21850000
437,1627176138,781336,21900000
438,1627176138,984128,21950000
439,1627176139,184347,22000000
440,1627176139,386526,22050000
441,1627176139,591098,22100000
442,1627176139,793154,22150000
443,1627176139,993566,22200000
444,1627176140,195691,22250000
445,1627176140,399084,22300000
446,1627176140,601854,22350000
447,1627176140,802873,22400000
448,1627176141,7887,22450000
449,1627176141,211864,22500000
450,1627176141,413438,22550000
451,1627176141,615994,22600000
452,1627176141,817825,22650000
453,1627176142,18156,22700000
454,1627176142,219530,22750000
455,1627176142,426531,22800000
456,1627176142,627074,22850000
457,1627176142,832958,22900000
458,1627176143,33359,22950000
459,1627176143,236786,23000000
460,1627176143,438468,23050000
461,1627176143,641685,23100000
462,1627176143,843553,23150000
463,1627176144,43816,23200000
464,1627176144,243892,23250000
465,1627176144,448379,23300000
466,1627176144,652047,23350000
467,1627176144,854878,23400000
468,1627176145,57375,23450000
469,1627176145,262301,23500000
470,1627176145,464329,23550000
471,1627176145,668245,23600000
472,1627176145,869457,23650000
473,1627176146,73843,23700000
474,1627176146,278175,23750000
475,1627176146,485850,23800000
476,1627176146,686476,23850000
477,1627176146,886565,23900000
478,1627176147,86711,23950000
479,1627176147,287922,24000000
480,1627176147,490327,24050000
481,1627176147,692498,24100000
482,1627176147,896990,24150000
483,1627176148,97841,24200000
484,1627176148,300760,24250000
485,1627176148,500953,24300000
486,1627176148,701587,24350000
487,1627176148,906690,24400000
488,1627176149,110041,24450000
489,1627176149,313664,24500000
490,1627176149,514990,24550000
491,1627176149,719486,24600000
492,1627176149,920069,24650000
493,1627176150,120468,24700000
494,1627176150,323073,24750000
495,1627176150,527869,24800000
496,1627176150,731178,24850000
497,1627176150,934557,24900000
498,1627176151,135768,24950000
499,1627176151,339544,25000000
500,1627176151,542756,25050000
501,1627176151,743043,25100000
502,1627176151,946878,25150000
503,1627176152,148777,25200000
504,1627176152,351374,25250000
505,1627176152,553021,25300000
506,1627176152,753439,25350000
507,1627176152,954414,25400000
508,1627176153,157571,25450000
509,1627176153,360165,25500000
510,1627176153,563871,25550000
511,1627176153,768668,25600000
512,1627176153,968804,25650000
513,1627176154,169147,25700000
514,1627176154,370981,25750000
515,1627176154,572361,25800000
516,1627176154,776364,25850000
517,1627176154,980968,25900000
518,1627176155,185277,25950000
519,1627176155,385776,26000000
520,1627176155,588807,26050000
521,1627176155,793534,26100000
522,1627176155,995740,26150000
523,1627176156,199881,26200000
524,1627176156,400188,26250000
525,1627176156,604242,26300000
526,1627176156,808333,26350000
527,1627176157,11593,26400000
528,1627176157,214786,26450000
529,1627176157,417637,26500000
530,1627176157,619914,26550000
531,1627176157,823234,26600000
532,1627176158,26206,26650000
533,1627176158,230649,26700000
534,1627176158,435684,26750000
535,1627176158,639120,26800000
536,1627176158,842125,26850000
537,1627176159,47209,26900000
538,1627176159,251318,26950000
539,1627176159,454095,27000000
540,1627176159,657723,27050000
541,1627176159,861701,27100000
542,1627176160,64861,27150000
543,1627176160,269003,27200000
544,1627176160,470266,27250000
545,1627176160,670522,27300000
546,1627176160,870740,27350000
547,1627176161,74104,27400000
548,1627176161,275748,27450000
549,1627176161,481474,27500000
550,1627176161,682546,27550000
551,1627176161,886613,27600000
552,1627176162,87078,27650000
553,1627176162,287395,27700000
554,1627176162,490408,27750000
555,1627176162,692530,27800000
556,1627176162,897076,27850000
557,1627176163,97193,27900000
558,1627176163,301508,27950000
559,1627176163,502088,28000000
560,1627176163,705581,28050000
561,1627176163,906892,28100000
562,1627176164,110566,28150000
563,1627176164,314239,28200000
564,1627176164,519181,28250000
565,1627176164,719517,28300000
566,1627176164,920581,28350000
567,1627176165,124472,28400000
568,1627176165,325774,28450000
569,1627176165,526234,28500000
570,1627176165,727126,28550000
571,1627176165,928900,28600000
572,1627176166,130022,28650000
573,1627176166,333308,28700000
574,1627176166,537128,28750000
575,1627176166,739678,28800000
576,1627176166,943189,28850000
577,1627176167,146138,28900000
578,1627176167,349272,28950000
579,1627176167,552327,29000000
580,1627176167,757497,29050000
581,1627176167,960044,29100000
582,1627176168,160378,29150000
583,1627176168,365811,29200000
584,1627176168,570721,29250000
585,1627176168,771771,29300000
586,1627176168,975817,29350000
587,1627176169,177865,29400000
588,1627176169,381215,29450000
589,1627176169,584134,29500000
590,1627176169,785143,29550000
591,1627176169,986356,29600000
592,1627176170,188491,29650000
593,1627176170,392524,29700000
594,1627176170,595289,29750000
595,1627176170,795429,29800000
596,1627176171,628,29850000
597,1627176171,201874,29900000
598,1627176171,406899,29950000
599,1627176171,610687,30000000
600,1627176171,813283,30050000
601,1627176172,13475,30100000
602,1627176172,218612,30150000
603,1627176172,419574,30200000
604,1627176172,623493,30250000
605,1627176172,823878,30300000
606,1627176173,27074,30350000
607,1627176173,229815,30400000
608,1627176173,433317,30450000
609,1627176173,636006,30500000
610,1627176173,836486,30550000
611,1627176174,39398,30600000
612,1627176174,244316,30650000
613,1627176174,448710,30700000
614,1627176174,651039,30750000
615,1627176174,854985,30800000
616,1627176175,58845,30850000
617,1627176175,262528,30900000
618,1627176175,465549,30950000
619,1627176175,667853,31000000
620,1627176175,869043,31050000
621,1627176176,70585,31100000
622,1627176176,274506,31150000
623,1627176176,476905,31200000
624,1627176176,677970,31250000
625,1627176176,883109,31300000
626,1627176177,87299,31350000
627,1627176177,291391,31400000
628,1627176177,493722,31450000
629,1627176177,694233,31500000
630,1627176177,897158,31550000
631,1627176178,100749,31600000
632,1627176178,303225,31650000
633,1627176178,505911,31700000
634,1627176178,710004,31750000
635,1627176178,911168,31800000
636,1627176179,115625,31850000
637,1627176179,319122,31900000
638,1627176179,522298,31950000
639,1627176179,725872,32000000
640,1627176179,927179,32050000
641,1627176180,129420,32100000
642,1627176180,329499,32150000
643,1627176180,532464,32200000
644,1627176180,737610,32250000
645,1627176180,938895,32300000
646,1627176181,143363,32350000
647,1627176181,344912,32400000
648,1627176181,550180,32450000
649,1627176181,751556,32500000
650,1627176181,954199,32550000
651,1627176182,156238,32600000
652,1627176182,359735,32650000
653,1627176182,564193,32700000
654,1627176182,767588,32750000
655,1627176182,970419,32800000
656,1627176183,171173,32850000
657,1627176183,375796,32900000
658,1627176183,577608,32950000
659,1627176183,780844,33000000
660,1627176183,982450,33050000
661,1627176184,184074,33100000
662,1627176184,386875,33150000
663,1627176184,587078,33200000
664,1627176184,788866,33250000
665,1627176184,993666,33300000
666,1627176185,196308,33350000
667,1627176185,396608,33400000
668,1627176185,600186,33450000
669,1627176185,803283,33500000
670,1627176186,8508,33550000
671,1627176186,210507,33600000
672,1627176186,414672,33650000
673,1627176186,616130,33700000
674,1627176186,817011,33750000
675,1627176187,19069,33800000
676,1627176187,222609,33850000
677,1627176187,426766,33900000
678,1627176187,627440,33950000
679,1627176187,828294,34000000
680,1627176188,32373,34050000
681,1627176188,235381,34100000
682,1627176188,438833,34150000
683,1627176188,643730,34200000
684,1627176188,845196,34250000
685,1627176189,45944,34300000
686,1627176189,248591,34350000
687,1627176189,448769,34400000
688,1627176189,653924,34450000
689,1627176189,858247,34500000
690,1627176190,60027,34550000
691,1627176190,260767,34600000
692,1627176190,461073,34650000
693,1627176190,664493,34700000
694,1627176190,865311,34750000
695,1627176191,65942,34800000
696,1627176191,266352,34850000
697,1627176191,468912,34900000
698,1627176191,674125,34950000
699,1627176191,876599,35000000
700,1627176192,76774,35050000
701,1627176192,281698,35100000
702,1627176192,485199,35150000
703,1627176192,688077,35200000
704,1627176192,889805,35250000
705,1627176193,94482,35300000
706,1627176193,295027,35350000
707,1627176193,500192,35400000
708,1627176193,700376,35450000
709,1627176193,905556,35500000
710,1627176194,110628,35550000
711,1627176194,311878,35600000
712,1627176194,512467,35650000
713,1627176194,712925,35700000
714,1627176194,917154,35750000
715,1627176195,119104,35800000
716,1627176195,323450,35850000
717,1627176195,526916,35900000
718,1627176195,729800,35950000
719,1627176195,933165,36000000
720,1627176196,135615,36050000
721,1627176196,340481,36100000
722,1627176196,543740,36150000
723,1627176196,747627,36200000
724,1627176196,950914,36250000
725,1627176197,155110,36300000
726,1627176197,355243,36350000
727,1627176197,560573,36400000
728,1627176197,761525,36450000
729,1627176197,961814,36500000
730,1627176198,162288,36550000
731,1627176198,365224,36600000
732,1627176198,567910,36650000
733,1627176198,771597,36700000
734,1627176198,975757,36750000
735,1627176199,179032,36800000
736,1627176199,379352,36850000
737,1627176199,584245,36900000
738,1627176199,784557,36950000
739,1627176199,985525,37000000
740,1627176200,188066,37050000
741,1627176200,390556,37100000
742,1627176200,594458,37150000
743,1627176200,796872,37200000
744,1627176201,790,37250000
745,1627176201,202733,37300000
746,1627176201,407101,37350000
747,1627176201,609935,37400000
748,1627176201,813416,37450000
749,1627176202,18095,37500000
750,1627176202,220449,37550000
751,1627176202,420631,37600000
752,1627176202,623550,37650000
753,1627176202,826501,37700000
754,1627176203,26838,37750000
755,1627176203,231771,37800000
756,1627176203,434229,37850000
757,1627176203,634826,37900000
758,1627176203,837088,37950000
759,1627176204,39157,38000000
760,1627176204,243932,38050000
761,1627176204,448888,38100000
762,1627176204,652524,38150000
763,1627176204,855759,38200000
764,1627176205,60277,38250000
765,1627176205,261578,38300000
766,1627176205,462123,38350000
767,1627176205,662866,38400000
768,1627176205,865179,38450000
769,1627176206,67686,38500000
770,1627176206,272271,38550000
771,1627176206,476891,38600000
772,1627176206,678046,38650000
773,1627176206,878246,38700000
774,1627176207,78643,38750000
775,1627176207,281732,38800000
776,1627176207,482417,38850000
777,1627176207,684592,38900000
778,1627176207,885756,38950000
779,1627176208,89268,39000000
780,1627176208,293239,39050000
781,1627176208,494971,39100000
782,1627176208,698110,39150000
783,1627176208,900925,39200000
784,1627176209,101051,39250000
785,1627176209,301805,39300000
786,1627176209,502500,39350000
787,1627176209,705147,39400000
788,1627176209,910179,39450000
789,1627176210,114785,39500000
790,1627176210,314893,39550000
791,1627176210,515712,39600000
792,1627176210,718354,39650000
793,1627176210,922397,39700000
794,1627176211,124942,39750000
795,1627176211,328661,39800000
796,1627176211,531307,39850000
797,1627176211,732766,39900000
798,1627176211,937405,39950000
799,1627176212,138205,40000000
800,1627176212,338466,40050000
801,1627176212,543052,40100000
802,1627176212,746333,40150000
803,1627176212,948947,40200000
804,1627176213,150555,40250000
805,1627176213,353834,40300000
806,1627176213,557754,40350000
807,1627176213,761467,40400000
808,1627176213,962440,40450000
809,1627176214,166978,40500000
810,1627176214,367046,40550000
811,1627176214,568592,40600000
812,1627176214,769062,40650000
813,1627176214,970505,40700000
814,1627176215,172204,40750000
815,1627176215,374350,40800000
816,1627176215,579463,40850000
817,1627176215,782064,40900000
818,1627176215,984975,40950000
819,1627176216,186441,41000000
820,1627176216,390462,41050000
821,1627176216,592907,41100000
822,1627176216,797768,41150000
823,1627176217,2226,41200000
824,1627176217,204156,41250000
825,1627176217,409105,41300000
826,1627176217,612431,41350000
827,1627176217,812520,41400000
828,1627176218,12881,41450000
829,1627176218,214472,41500000
830,1627176218,415635,41550000
831,1627176218,616731,41600000
832,1627176218,818651,41650000
833,1627176219,21402,41700000
834,1627176219,226578,41750000
835,1627176219,431752,41800000
836,1627176219,634798,41850000
837,1627176219,839970,41900000
838,1627176220,41142,41950000
839,1627176220,242474,42000000
840,1627176220,447528,42050000
841,1627176220,651776,42100000
842,1627176220,854065,42150000
843,1627176221,59209,42200000
844,1627176221,260138,42250000
845,1627176221,461388,42300000
846,1627176221,666396,42350000
847,1627176221,870128,42400000
848,1627176222,72979,42450000
849,1627176222,273126,42500000
850,1627176222,477624,42550000
851,1627176222,681001,42600000
852,1627176222,885648,42650000
853,1627176223,85963,42700000
854,1627176223,291140,42750000
855,1627176223,491494,42800000
856,1627176223,691637,42850000
857,1627176223,895634,42900000
858,1627176224,99197,42950000
859,1627176224,302119,43000000
860,1627176224,507205,43050000
861,1627176224,710401,43100000
862,1627176224,913777,43150000
863,1627176225,116255,43200000
864,1627176225,321404,43250000
865,1627176225,526578,43300000
866,1627176225,729976,43350000
867,1627176225,935130,43400000
868,1627176226,136080,43450000
869,1627176226,340341,43500000
870,1627176226,542713,43550000
871,1627176226,747895,43600000
872,1627176226,948787,43650000
873,1627176227,152476,43700000
874,1627176227,355489,43750000
875,1627176227,556711,43800000
876,1627176227,757803,43850000
877,1627176227,959202,43900000
878,1627176228,159302,43950000
879,1627176228,361412,44000000
880,1627176228,570754,44050000
881,1627176228,773809,44100000
882,1627176228,979012,44150000
883,1627176229,181418,44200000
884,1627176229,382502,44250000
885,1627176229,587086,44300000
886,1627176229,792255,44350000
887,1627176229,997172,44400000
888,1627176230,199847,44450000
889,1627176230,401870,44500000
890,1627176230,606172,44550000
891,1627176230,808301,44600000
892,1627176231,12441,44650000
893,1627176231,212879,44700000
894,1627176231,416322,44750000
895,1627176231,620545,44800000
896,1627176231,825250,44850000
897,1627176232,25880,44900000
898,1627176232,229209,44950000
899,1627176232,434390,45000000
900,1627176232,638418,45050000
901,1627176232,839857,45100000
902,1627176233,44289,45150000
903,1627176233,244538,45200000
904,1627176233,449711,45250000
905,1627176233,654879,45300000
906,1627176233,857053,45350000
907,1627176234,61313,45400000
908,1627176234,263448,45450000
909,1627176234,468593,45500000
910,1627176234,669742,45550000
911,1627176234,871900,45600000
912,1627176235,76186,45650000
913,1627176235,276515,45700000
914,1627176235,480560,45750000
915,1627176235,681313,45800000
916,1627176235,886483,45850000
917,1627176236,87921,45900000
918,1627176236,292477,45950000
919,1627176236,492710,46000000
920,1627176236,695780,46050000
921,1627176236,900662,46100000
922,1627176237,103233,46150000
923,1627176237,307118,46200000
924,1627176237,509203,46250000
925,1627176237,711475,46300000
926,1627176237,916717,46350000
927,1627176238,117903,46400000
928,1627176238,322548,46450000
929,1627176238,524186,46500000
930,1627176238,729340,46550000
931,1627176238,930720,46600000
932,1627176239,131057,46650000
933,1627176239,335979,46700000
934,1627176239,537831,46750000
935,1627176239,742062,46800000
936,1627176239,942538,46850000
937,1627176240,143866,46900000
938,1627176240,346915,46950000
939,1627176240,549395,47000000
940,1627176240,753437,47050000
941,1627176240,955667,47100000
942,1627176241,160604,47150000
943,1627176241,364092,47200000
944,1627176241,566064,47250000
945,1627176241,769812,47300000
946,1627176241,973190,47350000
947,1627176242,176900,47400000
948,1627176242,378775,47450000
949,1627176242,579910,47500000
950,1627176242,785032,47550000
951,1627176242,988460,47600000
952,1627176243,192190,47650000
953,1627176243,395577,47700000
954,1627176243,599312,47750000
955,1627176243,802522,47800000
956,1627176244,7466,47850000
957,1627176244,212608,47900000
958,1627176244,417765,47950000
959,1627176244,619323,48000000
