counter,seconds,micro seconds,local clock [ns]
387,1627176136,960697,21450391
388,1627176137,161049,21500392
389,1627176137,364775,21550393
390,1627176137,566272,21600394
391,1627176137,767187,21650395
392,1627176137,968893,21700396
393,1627176138,172420,21750397
394,1627176138,376624,21800398
395,1627176138,577740,21850399
396,1627176138,781343,21900400
397,1627176138,984136,21950401
398,1627176139,184363,22000402
399,1627176139,386482,22050403
400,1627176139,591075,22100404
401,1627176139,793136,22150405
402,1627176139,993550,22200406
403,1627176140,195661,22250407
404,1627176140,399089,22300408
405,1627176140,601854,22350409
406,1627176140,802873,22400410
407,1627176141,7878,22450411
408,1627176141,211841,22500412
409,1627176141,413448,22550413
410,1627176141,616031,22600414
411,1627176141,817838,22650415
412,1627176142,18156,22700416
413,1627176142,219515,22750417
414,1627176142,426544,22800418
415,1627176142,627102,22850419
416,1627176142,832970,22900420
417,1627176143,33348,22950421
418,1627176143,236755,23000422
419,1627176143,438472,23050423
420,1627176143,641695,23100424
421,1627176143,843569,23150425
422,1627176144,43831,23200426
423,1627176144,243901,23250427
424,1627176144,448412,23300428
425,1627176144,652063,23350429
426,1627176144,854892,23400430
427,1627176145,57470,23450431
428,1627176145,262283,23500432
429,1627176145,464377,23550433
430,1627176145,668238,23600434
431,1627176145,869440,23650435
432,1627176146,73855,23700436
433,1627176146,278167,23750437
434,1627176146,485833,23800438
435,1627176146,686459,23850439
436,1627176146,886537,23900440
437,1627176147,86636,23950441
438,1627176147,287900,24000442
439,1627176147,490338,24050443
440,1627176147,692517,24100444
441,1627176147,896962,24150445
442,1627176148,97829,24200446
443,1627176148,301640,24250447
444,1627176148,502041,24300448
445,1627176148,703827,24350449
446,1627176148,906675,24400450
447,1627176149,110027,24450451
448,1627176149,313632,24500452
449,1627176149,514963,24550453
450,1627176149,719499,24600454
451,1627176149,920089,24650455
452,1627176150,120460,24700456
453,1627176150,323082,24750457
454,1627176150,527895,24800458
455,1627176150,731205,24850459
456,1627176150,934572,24900460
457,1627176151,135786,24950461
458,1627176151,339545,25000462
459,1627176151,542769,25050463
460,1627176151,743066,25100464
461,1627176151,946936,25150465
462,1627176152,148879,25200466
463,1627176152,351374,25250467
464,1627176152,553020,25300468
465,1627176152,753333,25350469
466,1627176152,954360,25400470
467,1627176153,157585,25450471
468,1627176153,360155,25500472
469,1627176153,563841,25550473
470,1627176153,768660,25600474
471,1627176153,968791,25650475
472,1627176154,168956,25700476
473,1627176154,370988,25750477
474,1627176154,572390,25800478
475,1627176154,776369,25850479
476,1627176154,979993,25900480
477,1627176155,182663,25950481
478,1627176155,385756,26000482
479,1627176155,588789,26050483
480,1627176155,793510,26100484
481,1627176155,996283,26150485
482,1627176156,199885,26200486
483,1627176156,400181,26250487
484,1627176156,604224,26300488
485,1627176156,808308,26350489
486,1627176157,11610,26400490
487,1627176157,212959,26450491
488,1627176157,416989,26500492
489,1627176157,617081,26550493
490,1627176157,818034,26600494
491,1627176158,20649,26650495
492,1627176158,220844,26700496
493,1627176158,421444,26750497
494,1627176158,624892,26800498
495,1627176158,828946,26850499
496,1627176159,33356,26900500
497,1627176159,233946,26950501
498,1627176159,435725,27000502
499,1627176159,635925,27050503
500,1627176159,839618,27100504
501,1627176160,44201,27150505
502,1627176160,247827,27200506
503,1627176160,450019,27250507
504,1627176160,650128,27300508
505,1627176160,853411,27350509
506,1627176161,55317,27400510
507,1627176161,259741,27450511
508,1627176161,462265,27500512
509,1627176161,666284,27550513
510,1627176161,867985,27600514
511,1627176162,69739,27650515
512,1627176162,269930,27700516
513,1627176162,473644,27750517
514,1627176162,678906,27800518
515,1627176162,880537,27850519
516,1627176163,84969,27900520
517,1627176163,285481,27950521
518,1627176163,488854,28000522
519,1627176163,693431,28050523
520,1627176163,895871,28100524
521,1627176164,98065,28150525
522,1627176164,301622,28200526
523,1627176164,504792,28250527
524,1627176164,708036,28300528
525,1627176164,910516,28350529
526,1627176165,113218,28400530
527,1627176165,316039,28450531
528,1627176165,520661,28500532
529,1627176165,725828,28550533
530,1627176165,928844,28600534
531,1627176166,130041,28650535
532,1627176166,333328,28700536
533,1627176166,537156,28750537
534,1627176166,739702,28800538
535,1627176166,943250,28850539
536,1627176167,146185,28900540
537,1627176167,349264,28950541
538,1627176167,552328,29000542
539,1627176167,757470,29050543
540,1627176167,959985,29100544
541,1627176168,160317,29150545
542,1627176168,365738,29200546
543,1627176168,570674,29250547
544,1627176168,771734,29300548
545,1627176168,975767,29350549
546,1627176169,177839,29400550
547,1627176169,381091,29450551
548,1627176169,584103,29500552
549,1627176169,785143,29550553
550,1627176169,986294,29600554
551,1627176170,188504,29650555
552,1627176170,392520,29700556
553,1627176170,595311,29750557
554,1627176170,795410,29800558
555,1627176171,588,29850559
556,1627176171,201857,29900560
557,1627176171,406842,29950561
558,1627176171,610670,30000562
559,1627176171,813261,30050563
560,1627176172,13408,30100564
561,1627176172,218553,30150565
562,1627176172,419540,30200566
563,1627176172,623467,30250567
564,1627176172,823843,30300568
565,1627176173,26690,30350569
566,1627176173,229541,30400570
567,1627176173,433327,30450571
568,1627176173,636004,30500572
569,1627176173,836472,30550573
570,1627176174,39380,30600574
571,1627176174,244313,30650575
572,1627176174,448754,30700576
573,1627176174,651064,30750577
574,1627176174,855036,30800578
575,1627176175,58873,30850579
576,1627176175,262547,30900580
577,1627176175,465625,30950581
578,1627176175,667879,31000582
579,1627176175,869026,31050583
580,1627176176,70581,31100584
581,1627176176,274494,31150585
582,1627176176,476792,31200586
583,1627176176,677900,31250587
584,1627176176,883118,31300588
585,1627176177,87247,31350589
586,1627176177,291393,31400590
587,1627176177,493758,31450591
588,1627176177,694262,31500592
589,1627176177,897266,31550593
590,1627176178,100723,31600594
591,1627176178,303258,31650595
592,1627176178,505908,31700596
593,1627176178,709948,31750597
594,1627176178,911178,31800598
595,1627176179,115654,31850599
596,1627176179,319138,31900600
597,1627176179,522294,31950601
598,1627176179,725824,32000602
599,1627176179,927162,32050603
600,1627176180,129322,32100604
601,1627176180,329484,32150605
602,1627176180,532392,32200606
603,1627176180,737593,32250607
604,1627176180,938872,32300608
605,1627176181,143389,32350609
606,1627176181,345065,32400610
607,1627176181,550164,32450611
608,1627176181,751449,32500612
609,1627176181,954181,32550613
610,1627176182,156262,32600614
611,1627176182,359822,32650615
612,1627176182,564309,32700616
613,1627176182,767798,32750617
614,1627176182,970513,32800618
615,1627176183,171187,32850619
616,1627176183,375824,32900620
617,1627176183,577627,32950621
618,1627176183,780845,33000622
619,1627176183,982433,33050623
620,1627176184,184043,33100624
621,1627176184,386838,33150625
622,1627176184,587063,33200626
623,1627176184,788848,33250627
624,1627176184,993699,33300628
625,1627176185,196312,33350629
626,1627176185,396446,33400630
627,1627176185,600199,33450631
628,1627176185,803380,33500632
629,1627176186,8504,33550633
630,1627176186,210481,33600634
631,1627176186,414639,33650635
632,1627176186,616131,33700636
633,1627176186,817035,33750637
634,1627176187,19040,33800638
635,1627176187,222610,33850639
636,1627176187,426744,33900640
637,1627176187,627403,33950641
638,1627176187,828250,34000642
639,1627176188,32355,34050643
640,1627176188,235347,34100644
641,1627176188,438770,34150645
642,1627176188,643731,34200646
643,1627176188,845231,34250647
644,1627176189,45974,34300648
645,1627176189,248572,34350649
646,1627176189,448714,34400650
647,1627176189,653915,34450651
648,1627176189,858197,34500652
649,1627176190,60058,34550653
650,1627176190,260829,34600654
651,1627176190,461069,34650655
652,1627176190,664506,34700656
653,1627176190,865323,34750657
654,1627176191,65917,34800658
655,1627176191,266374,34850659
656,1627176191,469010,34900660
657,1627176191,674107,34950661
658,1627176191,876580,35000662
659,1627176192,76770,35050663
660,1627176192,281671,35100664
661,1627176192,485177,35150665
662,1627176192,688042,35200666
663,1627176192,889840,35250667
664,1627176193,94498,35300668
665,1627176193,295015,35350669
666,1627176193,500197,35400670
667,1627176193,700383,35450671
668,1627176193,905559,35500672
669,1627176194,110603,35550673
670,1627176194,311878,35600674
671,1627176194,512445,35650675
672,1627176194,712910,35700676
673,1627176194,917116,35750677
674,1627176195,119105,35800678
675,1627176195,323480,35850679
676,1627176195,526935,35900680
677,1627176195,729793,35950681
678,1627176195,933164,36000682
679,1627176196,135619,36050683
680,1627176196,340485,36100684
681,1627176196,543758,36150685
682,1627176196,747630,36200686
683,1627176196,950899,36250687
684,1627176197,155124,36300688
685,1627176197,355243,36350689
686,1627176197,560559,36400690
687,1627176197,761439,36450691
688,1627176197,961540,36500692
689,1627176198,161680,36550693
690,1627176198,365227,36600694
691,1627176198,567884,36650695
692,1627176198,771570,36700696
693,1627176198,975778,36750697
694,1627176199,179051,36800698
695,1627176199,379315,36850699
696,1627176199,584264,36900700
697,1627176199,784651,36950701
698,1627176199,985514,37000702
699,1627176200,188066,37050703
700,1627176200,390562,37100704
701,1627176200,594460,37150705
702,1627176200,797055,37200706
703,1627176201,715,37250707
704,1627176201,202707,37300708
705,1627176201,407010,37350709
706,1627176201,609901,37400710
707,1627176201,813370,37450711
708,1627176202,18069,37500712
709,1627176202,220442,37550713
710,1627176202,420628,37600714
711,1627176202,623555,37650715
712,1627176202,826573,37700716
713,1627176203,26861,37750717
714,1627176203,231845,37800718
715,1627176203,434386,37850719
716,1627176203,634834,37900720
717,1627176203,837058,37950721
718,1627176204,39167,38000722
719,1627176204,243917,38050723
720,1627176204,448856,38100724
721,1627176204,652534,38150725
722,1627176204,855760,38200726
723,1627176205,60304,38250727
724,1627176205,261580,38300728
725,1627176205,462091,38350729
726,1627176205,662177,38400730
727,1627176205,865170,38450731
728,1627176206,67671,38500732
729,1627176206,272270,38550733
730,1627176206,476891,38600734
731,1627176206,678035,38650735
732,1627176206,878233,38700736
733,1627176207,78633,38750737
734,1627176207,281729,38800738
735,1627176207,482401,38850739
736,1627176207,684574,38900740
737,1627176207,885736,38950741
738,1627176208,89257,39000742
739,1627176208,293233,39050743
740,1627176208,494984,39100744
741,1627176208,698156,39150745
742,1627176208,900925,39200746
743,1627176209,101100,39250747
744,1627176209,301850,39300748
745,1627176209,502508,39350749
746,1627176209,705125,39400750
747,1627176209,907656,39450751
748,1627176210,110309,39500752
749,1627176210,313882,39550753
750,1627176210,515700,39600754
751,1627176210,718363,39650755
752,1627176210,922399,39700756
753,1627176211,124958,39750757
754,1627176211,328664,39800758
755,1627176211,531360,39850759
756,1627176211,732776,39900760
757,1627176211,937468,39950761
758,1627176212,138198,40000762
759,1627176212,338450,40050763
760,1627176212,543023,40100764
761,1627176212,746350,40150765
762,1627176212,948925,40200766
763,1627176213,150540,40250767
764,1627176213,353810,40300768
765,1627176213,557742,40350769
766,1627176213,761477,40400770
767,1627176213,962436,40450771
768,1627176214,166954,40500772
769,1627176214,367062,40550773
770,1627176214,569194,40600774
771,1627176214,769757,40650775
772,1627176214,970503,40700776
773,1627176215,172198,40750777
774,1627176215,374373,40800778
775,1627176215,579497,40850779
776,1627176215,782086,40900780
777,1627176215,984981,40950781
778,1627176216,186472,41000782
779,1627176216,390473,41050783
780,1627176216,592917,41100784
781,1627176216,797768,41150785
782,1627176217,2214,41200786
783,1627176217,204166,41250787
784,1627176217,409142,41300788
785,1627176217,612450,41350789
786,1627176217,812534,41400790
787,1627176218,12893,41450791
788,1627176218,214494,41500792
789,1627176218,415640,41550793
790,1627176218,616719,41600794
791,1627176218,818686,41650795
792,1627176219,21430,41700796
793,1627176219,226597,41750797
794,1627176219,431755,41800798
795,1627176219,634798,41850799
796,1627176219,840002,41900800
797,1627176220,41207,41950801
798,1627176220,242465,42000802
799,1627176220,447454,42050803
800,1627176220,651756,42100804
801,1627176220,854067,42150805
802,1627176221,59207,42200806
803,1627176221,260219,42250807
804,1627176221,461385,42300808
805,1627176221,666374,42350809
806,1627176221,870126,42400810
807,1627176222,72944,42450811
808,1627176222,273143,42500812
809,1627176222,477649,42550813
810,1627176222,681019,42600814
811,1627176222,885689,42650815
812,1627176223,85965,42700816
813,1627176223,291114,42750817
814,1627176223,491497,42800818
815,1627176223,691663,42850819
816,1627176223,895683,42900820
817,1627176224,99187,42950821
818,1627176224,302090,43000822
819,1627176224,507228,43050823
820,1627176224,710303,43100824
821,1627176224,913775,43150825
822,1627176225,116238,43200826
823,1627176225,321431,43250827
824,1627176225,526603,43300828
825,1627176225,730048,43350829
826,1627176225,935133,43400830
827,1627176226,136099,43450831
828,1627176226,340368,43500832
829,1627176226,542783,43550833
830,1627176226,747895,43600834
831,1627176226,948802,43650835
832,1627176227,152459,43700836
833,1627176227,355409,43750837
834,1627176227,556711,43800838
835,1627176227,757796,43850839
836,1627176227,959170,43900840
837,1627176228,159243,43950841
838,1627176228,361393,44000842
839,1627176228,570703,44050843
840,1627176228,773823,44100844
841,1627176228,979011,44150845
842,1627176229,181434,44200846
843,1627176229,382497,44250847
